S.No,From Date,To Date,PM2.5 (ug/m3),Ozone (ug/m3),SO2 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),CO (mg/m3)
364,30-Dec-2017 - 00:00,31-Dec-2017 - 00:00,,,,,,
365,31-Dec-2017 - 00:00,01-Jan-2018 - 00:00,,,,,,
366,01-Jan-2018 - 00:00,02-Jan-2018 - 00:00,,,,,,
367,02-Jan-2018 - 00:00,03-Jan-2018 - 00:00,,,,,,
368,03-Jan-2018 - 00:00,04-Jan-2018 - 00:00,,,,,,
369,04-Jan-2018 - 00:00,05-Jan-2018 - 00:00,,,,,,
370,05-Jan-2018 - 00:00,06-Jan-2018 - 00:00,,,,,,
371,06-Jan-2018 - 00:00,07-Jan-2018 - 00:00,,,,,,
372,07-Jan-2018 - 00:00,08-Jan-2018 - 00:00,,,,,,
373,08-Jan-2018 - 00:00,09-Jan-2018 - 00:00,,,,,,
374,09-Jan-2018 - 00:00,10-Jan-2018 - 00:00,,,,,,
375,10-Jan-2018 - 00:00,11-Jan-2018 - 00:00,,,,,,
376,11-Jan-2018 - 00:00,12-Jan-2018 - 00:00,,,,,,
377,12-Jan-2018 - 00:00,13-Jan-2018 - 00:00,,,,,,
378,13-Jan-2018 - 00:00,14-Jan-2018 - 00:00,,,,,,
379,14-Jan-2018 - 00:00,15-Jan-2018 - 00:00,,,,,,
380,15-Jan-2018 - 00:00,16-Jan-2018 - 00:00,,,,,,
381,16-Jan-2018 - 00:00,17-Jan-2018 - 00:00,,,,,,
382,17-Jan-2018 - 00:00,18-Jan-2018 - 00:00,,,,,,
383,18-Jan-2018 - 00:00,19-Jan-2018 - 00:00,,,,,,
384,19-Jan-2018 - 00:00,20-Jan-2018 - 00:00,,,,,,
385,20-Jan-2018 - 00:00,21-Jan-2018 - 00:00,,,,,,
386,21-Jan-2018 - 00:00,22-Jan-2018 - 00:00,,,,,,
387,22-Jan-2018 - 00:00,23-Jan-2018 - 00:00,,,,,,
388,23-Jan-2018 - 00:00,24-Jan-2018 - 00:00,,,,,,
389,24-Jan-2018 - 00:00,25-Jan-2018 - 00:00,,,,,,
390,25-Jan-2018 - 00:00,26-Jan-2018 - 00:00,,,,,,
391,26-Jan-2018 - 00:00,27-Jan-2018 - 00:00,,,,,,
392,27-Jan-2018 - 00:00,28-Jan-2018 - 00:00,,,,,,
393,28-Jan-2018 - 00:00,29-Jan-2018 - 00:00,,,,,,
394,29-Jan-2018 - 00:00,30-Jan-2018 - 00:00,,,,,,
395,30-Jan-2018 - 00:00,31-Jan-2018 - 00:00,,,,,,
396,31-Jan-2018 - 00:00,01-Feb-2018 - 00:00,,,,,,
397,01-Feb-2018 - 00:00,02-Feb-2018 - 00:00,97.56,35.38,16.88,190.16,49.67,1.55
398,02-Feb-2018 - 00:00,03-Feb-2018 - 00:00,134.87,22.61,23.27,224,53.6,1.81
399,03-Feb-2018 - 00:00,04-Feb-2018 - 00:00,174.78,24.19,28.82,247.54,59.35,2.27
,,,,,,,,
401,05-Feb-2018 - 00:00,06-Feb-2018 - 00:00,119.13,32.23,25.27,209.79,47.74,1.51
402,06-Feb-2018 - 00:00,07-Feb-2018 - 00:00,95.34,29.5,21.22,164.44,46.19,1.35
403,07-Feb-2018 - 00:00,08-Feb-2018 - 00:00,101.67,23.18,31.46,192.99,49.22,1.71
404,08-Feb-2018 - 00:00,09-Feb-2018 - 00:00,84.93,18.93,30.68,160.04,46.02,1.48
405,09-Feb-2018 - 00:00,10-Feb-2018 - 00:00,104.42,20.83,38.24,182.93,64.83,1.73
406,10-Feb-2018 - 00:00,11-Feb-2018 - 00:00,81.83,30.21,30.9,157.38,44.71,1.33
407,11-Feb-2018 - 00:00,12-Feb-2018 - 00:00,107.28,22.21,42.35,182.24,62.7,2.05
408,12-Feb-2018 - 00:00,13-Feb-2018 - 00:00,120.91,24.86,21.63,206.18,50.04,1.47
409,13-Feb-2018 - 00:00,14-Feb-2018 - 00:00,65.46,19.52,23.79,118.55,36.74,1.25
410,14-Feb-2018 - 00:00,15-Feb-2018 - 00:00,60.88,20.38,27.97,109.27,48.32,1.41
411,15-Feb-2018 - 00:00,16-Feb-2018 - 00:00,54.17,30.1,25.41,115.09,65.67,1.26
412,16-Feb-2018 - 00:00,17-Feb-2018 - 00:00,61.16,26.98,29,129.62,73.58,1.4
413,17-Feb-2018 - 00:00,18-Feb-2018 - 00:00,64.59,25.02,27.43,146.01,67.7,1.18
414,18-Feb-2018 - 00:00,19-Feb-2018 - 00:00,84,22.46,31.52,195,100.63,1.81
415,19-Feb-2018 - 00:00,20-Feb-2018 - 00:00,101.06,25.48,27.54,188.36,94.96,1.53
416,20-Feb-2018 - 00:00,21-Feb-2018 - 00:00,76.43,30.75,20.26,157.48,55.32,1.23
417,21-Feb-2018 - 00:00,22-Feb-2018 - 00:00,86.6,29.89,28.7,182.94,85.17,1.37
418,22-Feb-2018 - 00:00,23-Feb-2018 - 00:00,108.91,18.17,26.14,215.99,121.16,1.66
419,23-Feb-2018 - 00:00,24-Feb-2018 - 00:00,126.75,20.01,22.64,256.29,121.73,1.3
420,24-Feb-2018 - 00:00,25-Feb-2018 - 00:00,91.61,23.54,13.65,178.03,80.91,1.44
421,25-Feb-2018 - 00:00,26-Feb-2018 - 00:00,109.35,21.06,19.37,222.08,74.25,1.61
422,26-Feb-2018 - 00:00,27-Feb-2018 - 00:00,60.09,27.34,15.3,132.72,61.53,1.12
423,27-Feb-2018 - 00:00,28-Feb-2018 - 00:00,71.4,29.54,25.81,140.48,70.76,1.35
424,28-Feb-2018 - 00:00,01-Mar-2018 - 00:00,80.21,28.67,22.7,148.2,72.98,1.37
425,01-Mar-2018 - 00:00,02-Mar-2018 - 00:00,82.97,25.57,27.87,151.85,67.07,1.39
426,02-Mar-2018 - 00:00,03-Mar-2018 - 00:00,75.91,22.97,25.66,146.74,65.48,1.55
427,03-Mar-2018 - 00:00,04-Mar-2018 - 00:00,60.9,21.04,25.2,164.51,64.15,1.37
428,04-Mar-2018 - 00:00,05-Mar-2018 - 00:00,69.72,21.31,26.2,152.59,70.68,1.48
429,05-Mar-2018 - 00:00,06-Mar-2018 - 00:00,73.69,21.63,28.63,179.7,67.98,1.45
430,06-Mar-2018 - 00:00,07-Mar-2018 - 00:00,57.19,25.82,31.84,123.26,61.14,1.34
431,07-Mar-2018 - 00:00,08-Mar-2018 - 00:00,39.38,23.67,42.91,117.8,81.33,0.59
432,08-Mar-2018 - 00:00,09-Mar-2018 - 00:00,76.01,21.49,21.39,186.82,100.75,1.4
433,09-Mar-2018 - 00:00,10-Mar-2018 - 00:00,69.76,21.65,17.43,139.26,81.13,1.12
434,10-Mar-2018 - 00:00,11-Mar-2018 - 00:00,63.87,16.9,21.16,149.14,75.57,1.32
435,11-Mar-2018 - 00:00,12-Mar-2018 - 00:00,60.68,13.75,21,138.15,86.61,1.57
436,12-Mar-2018 - 00:00,13-Mar-2018 - 00:00,98.19,15.69,29.9,197.58,101.43,1.63
437,13-Mar-2018 - 00:00,14-Mar-2018 - 00:00,86.02,14.1,20.38,198.88,92.42,1.41
438,14-Mar-2018 - 00:00,15-Mar-2018 - 00:00,67.56,12.7,21.88,189.53,101.38,1.65
439,15-Mar-2018 - 00:00,16-Mar-2018 - 00:00,100.9,13.07,19.93,211.74,92.4,1.52
440,16-Mar-2018 - 00:00,17-Mar-2018 - 00:00,62.34,28.18,28.51,126.67,56.77,1.32
441,17-Mar-2018 - 00:00,18-Mar-2018 - 00:00,54.74,24.1,25.37,119.67,57.63,1.28
442,18-Mar-2018 - 00:00,19-Mar-2018 - 00:00,82.25,19.53,28.07,152.98,77.58,1.37
443,19-Mar-2018 - 00:00,20-Mar-2018 - 00:00,193.48,32.88,25.7,159.04,94.77,1.42
444,20-Mar-2018 - 00:00,21-Mar-2018 - 00:00,158.55,26.97,25.81,183.49,98.31,1.53
445,21-Mar-2018 - 00:00,22-Mar-2018 - 00:00,81.01,30.87,23.77,191.35,79.08,1.12
446,22-Mar-2018 - 00:00,23-Mar-2018 - 00:00,98.8,33.44,28.47,197.34,66.61,1.49
447,23-Mar-2018 - 00:00,24-Mar-2018 - 00:00,76.6,30.21,14.86,151.88,56.48,1.35
448,24-Mar-2018 - 00:00,25-Mar-2018 - 00:00,78.78,22.55,7.91,134.98,40.78,1.14
449,25-Mar-2018 - 00:00,26-Mar-2018 - 00:00,70.45,33.46,12.63,130.41,59.88,1.28
450,26-Mar-2018 - 00:00,27-Mar-2018 - 00:00,66.81,57.26,11.96,131.99,82.84,1.49
451,27-Mar-2018 - 00:00,28-Mar-2018 - 00:00,76.23,85.14,23.18,174.6,73.68,1.25
452,28-Mar-2018 - 00:00,29-Mar-2018 - 00:00,102.02,34.06,14.66,189.18,65.75,1.42
453,29-Mar-2018 - 00:00,30-Mar-2018 - 00:00,54.06,33.2,7.79,107,37.97,1
454,30-Mar-2018 - 00:00,31-Mar-2018 - 00:00,27.38,28.38,5.4,90.45,27.75,1.01
455,31-Mar-2018 - 00:00,01-Apr-2018 - 00:00,32.96,25.42,8.1,81.52,31.77,1.06
456,01-Apr-2018 - 00:00,02-Apr-2018 - 00:00,43.38,30.51,10.56,82.92,37.62,1.09
457,02-Apr-2018 - 00:00,03-Apr-2018 - 00:00,39.01,29.8,9.75,64.82,59.23,1.19
458,03-Apr-2018 - 00:00,04-Apr-2018 - 00:00,42.16,29.11,4.85,85.67,57.92,0.97
459,04-Apr-2018 - 00:00,05-Apr-2018 - 00:00,30.04,17.78,1.85,62.2,29.1,1.02
460,05-Apr-2018 - 00:00,06-Apr-2018 - 00:00,22.48,40.86,3.82,59.57,27.56,1.01
461,06-Apr-2018 - 00:00,07-Apr-2018 - 00:00,42.91,37.97,11.32,82.08,39.34,1.14
462,07-Apr-2018 - 00:00,08-Apr-2018 - 00:00,46.34,35.73,5.54,83.08,32.57,1.1
463,08-Apr-2018 - 00:00,09-Apr-2018 - 00:00,35.57,40.18,6.15,61.52,33.05,1.1
464,09-Apr-2018 - 00:00,10-Apr-2018 - 00:00,29.44,28.54,2.97,53.14,28.87,1.05
465,10-Apr-2018 - 00:00,11-Apr-2018 - 00:00,31.28,26.81,4.69,62.62,37.34,1.13
466,11-Apr-2018 - 00:00,12-Apr-2018 - 00:00,41.38,27.54,9.35,83.66,45.14,1.42
467,12-Apr-2018 - 00:00,13-Apr-2018 - 00:00,38.62,41.3,7.82,73.28,35.64,1.23
468,13-Apr-2018 - 00:00,14-Apr-2018 - 00:00,45.72,52.43,8.87,70.38,26.96,1.17
469,14-Apr-2018 - 00:00,15-Apr-2018 - 00:00,58.72,60.82,11.63,83.77,32.33,1.22
470,15-Apr-2018 - 00:00,16-Apr-2018 - 00:00,46.61,69.17,15.92,73.19,47.36,1.18
471,16-Apr-2018 - 00:00,17-Apr-2018 - 00:00,82.98,47.25,6.47,135.99,54.11,1.29
472,17-Apr-2018 - 00:00,18-Apr-2018 - 00:00,74.88,43.47,5.91,117.52,32.6,1.07
473,18-Apr-2018 - 00:00,19-Apr-2018 - 00:00,48.03,37.26,5.88,71.1,22.73,1.1
474,19-Apr-2018 - 00:00,20-Apr-2018 - 00:00,64.89,55.32,7.79,109.75,42.22,1.01
475,20-Apr-2018 - 00:00,21-Apr-2018 - 00:00,58.7,37.15,3.95,85.75,21.87,1.04
476,21-Apr-2018 - 00:00,22-Apr-2018 - 00:00,46.18,39.91,4.59,95.64,20.36,1.11
477,22-Apr-2018 - 00:00,23-Apr-2018 - 00:00,68.97,37.01,6.16,103.83,33.16,1.3
478,23-Apr-2018 - 00:00,24-Apr-2018 - 00:00,68.31,50.98,5.09,116.15,33.51,1.08
479,24-Apr-2018 - 00:00,25-Apr-2018 - 00:00,88.49,35.68,8.34,125.8,34.97,1.16
480,25-Apr-2018 - 00:00,26-Apr-2018 - 00:00,90.44,31.46,9.71,131.52,35.51,1.3
481,26-Apr-2018 - 00:00,27-Apr-2018 - 00:00,58.43,22.98,3.72,98.76,26.49,1.01
482,27-Apr-2018 - 00:00,28-Apr-2018 - 00:00,44.58,41.38,8.29,70.21,37.5,1.02
483,28-Apr-2018 - 00:00,29-Apr-2018 - 00:00,47.74,52.48,11.92,69.79,36.14,0.94
484,29-Apr-2018 - 00:00,30-Apr-2018 - 00:00,46.4,34.77,4.28,72.29,21.3,1.06
485,30-Apr-2018 - 00:00,01-May-2018 - 00:00,28.37,21.5,3.77,51.72,21.51,1.03
486,01-May-2018 - 00:00,02-May-2018 - 00:00,57.52,97.35,,73.13,,0.7
487,02-May-2018 - 00:00,03-May-2018 - 00:00,46.73,86.14,5.84,68.15,34.09,1.08
488,03-May-2018 - 00:00,04-May-2018 - 00:00,41.4,49.95,8.48,59.78,31.51,1.13
489,04-May-2018 - 00:00,05-May-2018 - 00:00,52.88,47.85,5.9,73.33,31.51,1.14
490,05-May-2018 - 00:00,06-May-2018 - 00:00,49.75,39.66,3.2,72.15,21.87,1.21
491,06-May-2018 - 00:00,07-May-2018 - 00:00,50.3,37.94,2.96,75.05,19.19,1.1
492,07-May-2018 - 00:00,08-May-2018 - 00:00,61.69,51.54,5.46,93.68,36.47,1.35
493,08-May-2018 - 00:00,09-May-2018 - 00:00,66.86,45.26,4.24,101.28,35.81,1.33
494,09-May-2018 - 00:00,10-May-2018 - 00:00,65.59,30.47,0.73,93.83,21.98,1.23
495,10-May-2018 - 00:00,11-May-2018 - 00:00,75.65,12.85,0.46,102.28,13.64,1.19
496,11-May-2018 - 00:00,12-May-2018 - 00:00,53.14,34.98,1.34,81.9,27.62,0.97
497,12-May-2018 - 00:00,13-May-2018 - 00:00,52.22,48.92,3.57,75.19,29.84,1.13
498,13-May-2018 - 00:00,14-May-2018 - 00:00,46.7,30.89,2.7,65.23,25.86,1.14
499,14-May-2018 - 00:00,15-May-2018 - 00:00,35.82,57.09,4.91,64.12,29.74,1.16
,,,,,,,,
501,16-May-2018 - 00:00,17-May-2018 - 00:00,38.42,27.99,1.17,57.09,16.96,1.05
502,17-May-2018 - 00:00,18-May-2018 - 00:00,46.69,46.39,3.51,82.2,20.95,1.12
503,18-May-2018 - 00:00,19-May-2018 - 00:00,59.95,35.74,1.9,92.4,22.12,1.27
504,19-May-2018 - 00:00,20-May-2018 - 00:00,51.25,51.89,3.03,90.85,26.69,1.2
505,20-May-2018 - 00:00,21-May-2018 - 00:00,90.47,39.16,3.77,82.08,42.98,1.04
506,21-May-2018 - 00:00,22-May-2018 - 00:00,58.6,58.56,4.22,110.83,31.37,1.26
507,22-May-2018 - 00:00,23-May-2018 - 00:00,46.79,37.65,1.6,88.78,21.42,1.13
508,23-May-2018 - 00:00,24-May-2018 - 00:00,44.42,50.93,1.84,64.78,15.33,1.35
509,24-May-2018 - 00:00,25-May-2018 - 00:00,31.98,38.53,1.44,47.1,10.96,1.21
510,25-May-2018 - 00:00,26-May-2018 - 00:00,31.81,34.12,1.39,52.89,15.06,1.19
511,26-May-2018 - 00:00,27-May-2018 - 00:00,34.47,50.96,1.76,59.84,18.04,1.18
512,27-May-2018 - 00:00,28-May-2018 - 00:00,29.23,34.18,1.49,45.05,12.82,1.12
513,28-May-2018 - 00:00,29-May-2018 - 00:00,30.77,40.24,1.58,52.46,12.05,1.08
514,29-May-2018 - 00:00,30-May-2018 - 00:00,37.13,40.75,2.81,56.31,29.2,1.01
515,30-May-2018 - 00:00,31-May-2018 - 00:00,45.95,24.52,1.58,80.04,27.89,0.87
516,31-May-2018 - 00:00,01-Jun-2018 - 00:00,38.29,55.62,3.74,70.73,23.07,1.27
517,01-Jun-2018 - 00:00,02-Jun-2018 - 00:00,38.05,30.81,1.73,67.49,24.4,1.16
518,02-Jun-2018 - 00:00,03-Jun-2018 - 00:00,31.55,34.07,1.64,52.63,24.61,1.02
519,03-Jun-2018 - 00:00,04-Jun-2018 - 00:00,34.05,58.09,3.79,68.48,31.48,1.31
520,04-Jun-2018 - 00:00,05-Jun-2018 - 00:00,36.68,40.51,2.85,78.59,32.94,1.24
521,05-Jun-2018 - 00:00,06-Jun-2018 - 00:00,46.15,28.66,2.37,80.61,28.56,1.14
522,06-Jun-2018 - 00:00,07-Jun-2018 - 00:00,33.7,32.09,2.06,65.26,20.4,1.1
523,07-Jun-2018 - 00:00,08-Jun-2018 - 00:00,26.85,22.04,1.09,47.52,14.37,1.1
524,08-Jun-2018 - 00:00,09-Jun-2018 - 00:00,38.27,20.05,1.26,70.19,28.54,1.11
525,09-Jun-2018 - 00:00,10-Jun-2018 - 00:00,50,1.98,0.98,83.63,45.12,1.85
526,10-Jun-2018 - 00:00,11-Jun-2018 - 00:00,,,,,,
527,11-Jun-2018 - 00:00,12-Jun-2018 - 00:00,23.54,30.07,0.81,63.82,23,1.25
528,12-Jun-2018 - 00:00,13-Jun-2018 - 00:00,40.28,21.04,0.57,65.49,24.43,1.19
529,13-Jun-2018 - 00:00,14-Jun-2018 - 00:00,41.55,34.39,0.86,88.19,25.57,0.97
530,14-Jun-2018 - 00:00,15-Jun-2018 - 00:00,62.73,38.83,1.41,117.39,25.69,1.25
531,15-Jun-2018 - 00:00,16-Jun-2018 - 00:00,67.85,62.6,3.74,141.95,30.7,0.24
532,16-Jun-2018 - 00:00,17-Jun-2018 - 00:00,66.31,39.21,2.06,129.3,28.7,1.39
533,17-Jun-2018 - 00:00,18-Jun-2018 - 00:00,55.7,46.42,2.02,104.82,32.8,1.36
534,18-Jun-2018 - 00:00,19-Jun-2018 - 00:00,56.96,49.25,2.34,111.02,28.33,1.57
535,19-Jun-2018 - 00:00,20-Jun-2018 - 00:00,44.66,60.47,3.02,88.78,31.13,1.26
536,20-Jun-2018 - 00:00,21-Jun-2018 - 00:00,37.91,35.59,0.66,93.19,23.4,1.16
537,21-Jun-2018 - 00:00,22-Jun-2018 - 00:00,17.94,33.25,1.36,46.73,16.96,1.23
538,22-Jun-2018 - 00:00,23-Jun-2018 - 00:00,43.95,47.85,4.94,60.03,11.97,0.72
539,23-Jun-2018 - 00:00,24-Jun-2018 - 00:00,24.59,27.78,2.02,41.72,8.38,1.09
540,24-Jun-2018 - 00:00,25-Jun-2018 - 00:00,,,,,,
541,25-Jun-2018 - 00:00,26-Jun-2018 - 00:00,38.58,25.07,2.46,65.31,26.84,0.8
542,26-Jun-2018 - 00:00,27-Jun-2018 - 00:00,24.42,25,2.84,37.57,19.11,1.03
543,27-Jun-2018 - 00:00,28-Jun-2018 - 00:00,,,,,,
544,28-Jun-2018 - 00:00,29-Jun-2018 - 00:00,,,,,,
545,29-Jun-2018 - 00:00,30-Jun-2018 - 00:00,25.5,22.13,1.03,41.26,7.91,0.5
546,30-Jun-2018 - 00:00,01-Jul-2018 - 00:00,52.61,27.61,2.73,54.58,16.25,1.22
547,01-Jul-2018 - 00:00,02-Jul-2018 - 00:00,728.61,16.7,2.39,54.56,20.98,1.23
548,02-Jul-2018 - 00:00,03-Jul-2018 - 00:00,21.76,42.03,1.94,53.74,19.33,1.13
549,03-Jul-2018 - 00:00,04-Jul-2018 - 00:00,34.52,24.34,2.38,53.19,22.32,1.25
550,04-Jul-2018 - 00:00,05-Jul-2018 - 00:00,26.64,20,2.97,50.06,27.13,1.32
551,05-Jul-2018 - 00:00,06-Jul-2018 - 00:00,25.49,13.15,3.31,40.62,22.48,1.3
552,06-Jul-2018 - 00:00,07-Jul-2018 - 00:00,35.06,27.24,2.54,62.83,23.04,1.22
553,07-Jul-2018 - 00:00,08-Jul-2018 - 00:00,36.5,26.69,3.12,68.14,21.56,1.11
554,08-Jul-2018 - 00:00,09-Jul-2018 - 00:00,21.75,21.53,3.27,33.27,16.45,1.03
555,09-Jul-2018 - 00:00,10-Jul-2018 - 00:00,20.79,19.31,2.77,46.8,17.07,1.13
556,10-Jul-2018 - 00:00,11-Jul-2018 - 00:00,31.49,13,2.41,47.22,15.72,1.16
557,11-Jul-2018 - 00:00,12-Jul-2018 - 00:00,21.38,10.81,2.53,69.26,27.22,1.24
558,12-Jul-2018 - 00:00,13-Jul-2018 - 00:00,4.71,30.99,2.23,34.43,12.26,1.12
559,13-Jul-2018 - 00:00,14-Jul-2018 - 00:00,26.34,29.39,1.87,53.36,24.04,0.86
560,14-Jul-2018 - 00:00,15-Jul-2018 - 00:00,26.51,9.45,2.56,40.94,,1.02
561,15-Jul-2018 - 00:00,16-Jul-2018 - 00:00,18.43,13.19,3.16,27.38,,1.01
562,16-Jul-2018 - 00:00,17-Jul-2018 - 00:00,6.11,13.9,3.05,20.4,10.3,1.01
563,17-Jul-2018 - 00:00,18-Jul-2018 - 00:00,,18.86,3.25,25.82,13.44,1.11
564,18-Jul-2018 - 00:00,19-Jul-2018 - 00:00,,13.17,2.81,41.55,17.38,1.16
565,19-Jul-2018 - 00:00,20-Jul-2018 - 00:00,,14.23,2.39,47.81,19.6,1.22
566,20-Jul-2018 - 00:00,21-Jul-2018 - 00:00,,14.85,2.8,78.15,34.7,1.35
567,21-Jul-2018 - 00:00,22-Jul-2018 - 00:00,,13.47,2.4,30.73,11.36,0.89
568,22-Jul-2018 - 00:00,23-Jul-2018 - 00:00,,15.83,2.3,12.07,4.27,0.91
569,23-Jul-2018 - 00:00,24-Jul-2018 - 00:00,,9.23,2.73,22.08,11.5,1.13
570,24-Jul-2018 - 00:00,25-Jul-2018 - 00:00,,12.37,3.52,29.46,17.3,1.14
571,25-Jul-2018 - 00:00,26-Jul-2018 - 00:00,,13.38,23.12,36.35,17.65,1.16
572,26-Jul-2018 - 00:00,27-Jul-2018 - 00:00,,5.49,2.66,30.31,20.89,1.17
573,27-Jul-2018 - 00:00,28-Jul-2018 - 00:00,2.27,12.73,2.61,24.52,22.02,1.08
574,28-Jul-2018 - 00:00,29-Jul-2018 - 00:00,,,,,,
575,29-Jul-2018 - 00:00,30-Jul-2018 - 00:00,,,,,,
576,30-Jul-2018 - 00:00,31-Jul-2018 - 00:00,16.17,,,115.41,18.43,0.68
577,31-Jul-2018 - 00:00,01-Aug-2018 - 00:00,1.63,,,77.12,24.71,0.99
578,01-Aug-2018 - 00:00,02-Aug-2018 - 00:00,16.23,15.78,5.81,53.2,30.6,1.25
579,02-Aug-2018 - 00:00,03-Aug-2018 - 00:00,20.86,21.88,5.91,41.29,21.84,1.18
580,03-Aug-2018 - 00:00,04-Aug-2018 - 00:00,29.96,19.04,5.11,53.05,27.45,0.94
581,04-Aug-2018 - 00:00,05-Aug-2018 - 00:00,43.24,15.51,5.5,67.86,21.64,1.24
582,05-Aug-2018 - 00:00,06-Aug-2018 - 00:00,44.84,18.1,3.65,68.54,14.58,1.19
583,06-Aug-2018 - 00:00,07-Aug-2018 - 00:00,31.07,13.98,2.43,47.11,22.11,1.33
584,07-Aug-2018 - 00:00,08-Aug-2018 - 00:00,20.62,18.13,3.16,30.16,11.79,1.06
585,08-Aug-2018 - 00:00,09-Aug-2018 - 00:00,20.11,19.18,3.88,40.19,14.24,1.04
586,09-Aug-2018 - 00:00,10-Aug-2018 - 00:00,29.83,17.14,3.29,48.61,14.82,1.08
587,10-Aug-2018 - 00:00,11-Aug-2018 - 00:00,21.23,22.78,1.58,44.89,6.39,1.15
588,11-Aug-2018 - 00:00,12-Aug-2018 - 00:00,32.29,17.46,2.23,46.04,14.55,1.12
589,12-Aug-2018 - 00:00,13-Aug-2018 - 00:00,21.83,14.45,2.79,41.49,8.49,0.92
590,13-Aug-2018 - 00:00,14-Aug-2018 - 00:00,23.44,21.13,2.9,42.1,13.5,1.08
591,14-Aug-2018 - 00:00,15-Aug-2018 - 00:00,23.63,14.6,1.56,34.16,18.72,1.27
592,15-Aug-2018 - 00:00,16-Aug-2018 - 00:00,12.97,13.76,2.92,23.67,7.41,0.97
593,16-Aug-2018 - 00:00,17-Aug-2018 - 00:00,14.56,12.78,3.36,21.85,10.97,1.05
594,17-Aug-2018 - 00:00,18-Aug-2018 - 00:00,31.21,15.42,4.21,46.58,12.29,1
595,18-Aug-2018 - 00:00,19-Aug-2018 - 00:00,35.54,28.84,3.51,69.87,24.55,1.58
596,19-Aug-2018 - 00:00,20-Aug-2018 - 00:00,38.7,14.99,2.22,65.65,18.57,1.26
597,20-Aug-2018 - 00:00,21-Aug-2018 - 00:00,12.51,17.5,3.29,22.19,7.89,1.02
598,21-Aug-2018 - 00:00,22-Aug-2018 - 00:00,17.97,1.79,3.88,29.31,11.64,0.56
599,22-Aug-2018 - 00:00,23-Aug-2018 - 00:00,24.78,14.37,1.96,44.41,7.45,1.1
,,,,,,,,
601,24-Aug-2018 - 00:00,25-Aug-2018 - 00:00,30.96,75.32,1.16,56.41,24.15,1.16
602,25-Aug-2018 - 00:00,26-Aug-2018 - 00:00,,,,,,
603,26-Aug-2018 - 00:00,27-Aug-2018 - 00:00,,,,,,
604,27-Aug-2018 - 00:00,28-Aug-2018 - 00:00,12.86,47.66,3.14,25.69,11.27,1.14
605,28-Aug-2018 - 00:00,29-Aug-2018 - 00:00,18.06,40.66,3.01,28.6,12.74,1.16
606,29-Aug-2018 - 00:00,30-Aug-2018 - 00:00,23.74,62.93,3.07,45.27,0.25,1.09
607,30-Aug-2018 - 00:00,31-Aug-2018 - 00:00,24.81,53.99,3.43,51.7,0.22,1.21
608,31-Aug-2018 - 00:00,01-Sep-2018 - 00:00,23.29,37.2,2.88,41.76,14.27,1.29
609,01-Sep-2018 - 00:00,02-Sep-2018 - 00:00,35.86,34.2,2.72,45.62,14.4,1.06
610,02-Sep-2018 - 00:00,03-Sep-2018 - 00:00,20.34,16.56,2.58,37.38,14.64,0.98
611,03-Sep-2018 - 00:00,04-Sep-2018 - 00:00,13.86,23.79,3.4,32.8,5.91,1.05
612,04-Sep-2018 - 00:00,05-Sep-2018 - 00:00,43.7,14.07,3.05,60.04,,1.57
613,05-Sep-2018 - 00:00,06-Sep-2018 - 00:00,34.17,14.17,2.62,44.88,,1.2
614,06-Sep-2018 - 00:00,07-Sep-2018 - 00:00,13.09,16.94,2.9,21.19,,0.7
615,07-Sep-2018 - 00:00,08-Sep-2018 - 00:00,22.65,19.55,2.52,37.32,,0.44
616,08-Sep-2018 - 00:00,09-Sep-2018 - 00:00,39.18,16.66,2.64,73.4,,0.44
617,09-Sep-2018 - 00:00,10-Sep-2018 - 00:00,23.58,13.14,2.17,47.03,,0.33
618,10-Sep-2018 - 00:00,11-Sep-2018 - 00:00,34.44,27.97,2.74,66.6,,0.86
619,11-Sep-2018 - 00:00,12-Sep-2018 - 00:00,37.17,33.14,4.2,71.9,,0.59
620,12-Sep-2018 - 00:00,13-Sep-2018 - 00:00,38.14,35.49,4.83,74.08,,0.52
621,13-Sep-2018 - 00:00,14-Sep-2018 - 00:00,37.4,29.52,6.62,64.34,,0.51
622,14-Sep-2018 - 00:00,15-Sep-2018 - 00:00,40.42,31.47,60.73,64.32,,0.46
623,15-Sep-2018 - 00:00,16-Sep-2018 - 00:00,31.62,21.8,66.39,57.53,,0.45
624,16-Sep-2018 - 00:00,17-Sep-2018 - 00:00,43.91,24.02,,97.47,,0.48
625,17-Sep-2018 - 00:00,18-Sep-2018 - 00:00,49.2,33.24,,102.06,,0.45
626,18-Sep-2018 - 00:00,19-Sep-2018 - 00:00,49.48,40.96,6.49,98.12,19.84,0.47
627,19-Sep-2018 - 00:00,20-Sep-2018 - 00:00,49.92,44.28,12.35,85.04,16.69,0.38
628,20-Sep-2018 - 00:00,21-Sep-2018 - 00:00,21.96,34.43,22.21,32.67,13.59,0.18
629,21-Sep-2018 - 00:00,22-Sep-2018 - 00:00,11.94,37.3,22.57,19.94,12.49,0.22
630,22-Sep-2018 - 00:00,23-Sep-2018 - 00:00,20.11,27.51,22,35.67,11.82,0.24
631,23-Sep-2018 - 00:00,24-Sep-2018 - 00:00,21.28,24.17,24.04,38.87,12.34,0.27
